group_id,id,label
WijkenEnBuurten,BU03921003,nelson mandelabuurt
WijkenEnBuurten,BU00340311,eilandenbuurt
WijkenEnBuurten,BU16800800,nieuw annerveen
WijkenEnBuurten,WK003406,wijk 06 almere pampus
WijkenEnBuurten,WK003406,de marken
WijkenEnBuurten,WK003406,wijk 06 almere pampus
Wijken,WK003406,wijk 06 almere pampus
Wijken,WK003406,de marken
Wijken,WK003406,wijk 06 almere pampus
WijkenEnBuurten,BU18760203,verspreide huizen vierakker
WijkenEnBuurten,WK165104,wijk 04
WijkenEnBuurten,BU05120200,wijdschild
WijkenEnBuurten,BU02090274,ewijk veluwstraat
WijkenEnBuurten,BU02090274,ewijk veluwstraat
WijkenEnBuurten,BU02090274,ewijk veluwestraat
WijkenEnBuurten,BU00340302,middenhof en uithof
WijkenEnBuurten,BU00340302,oostvaardersbuurt
WijkenEnBuurten,WK037303,wijk 03 buitengebied bergen
Wijken,WK037303,wijk 03 buitengebied bergen
WijkenEnBuurten,BU17110735,schilberg
WijkenEnBuurten,BU02090124,beuningen hoeve 2
WijkenEnBuurten,BU02090124,beuningen hoeve 2
WijkenEnBuurten,BU00140503,middelbert
WijkenEnBuurten,BU00140503,kop van oost
WijkenEnBuurten,BU01140100,derde kruisdiep
WijkenEnBuurten,BU01140100,3e kruisdiep
WijkenEnBuurten,GM0613,albrandswaard
RegioS,GM0613,albrandswaard
Wijken,GM0613,albrandswaard
WoonregioS,GM0613,albrandswaard
RegioVanVertrek,GM0613,albrandswaard
RegioIndeling2021,GM0613,albrandswaard
Regio,GM0613,albrandswaard
RegioS2007,GM0613,albrandswaard
WerkregioS,GM0613,albrandswaard
Woongemeente,GM0613,albrandswaard
RegioIndeling2018,GM0613,albrandswaard
Regiokenmerken,GM0613,albrandswaard
RegioVanVestiging,GM0613,albrandswaard
WijkenEnBuurten,BU05050108,centrum
WijkenEnBuurten,BU07430209,verspreide huizen ommel
WijkenEnBuurten,WK051830,wijk 30 transvaalkwartier
Wijken,WK051830,wijk 30 transvaalkwartier
WijkenEnBuurten,BU01140209,verspreide huizen roswinkel
WijkenEnBuurten,BU07721335,'t hofke
WijkenEnBuurten,BU01060501,de boskamp
WijkenEnBuurten,BU07860200,oud velp
WijkenEnBuurten,WK168009,wijk 09 oud annerveen
Wijken,WK168009,wijk 09 oud annerveen
WijkenEnBuurten,BU08990201,houserveld
WijkenEnBuurten,BU07660216,'s gravenmoer
WijkenEnBuurten,BU07660216,'s gravenmoer
WijkenEnBuurten,BU02284003,lunteren oost
WijkenEnBuurten,BU02360001,geldermalsen west
WijkenEnBuurten,BU02360001,geldermalsen middengebied
WijkenEnBuurten,BU19420206,ooster eng zuid
WijkenEnBuurten,BU01145201,zuidbarge
WijkenEnBuurten,BU02020951,hazegrietje
WijkenEnBuurten,BU07560609,verspr.h. vierlingsbeek en groeningen
WijkenEnBuurten,BU04849402,rhynenburch
WijkenEnBuurten,WK050313,wijk 13 hof van delft
Wijken,WK050313,wijk 13 hof van delft
WijkenEnBuurten,BU05180772,rijslag
WijkenEnBuurten,BU03921204,kweektuinbuurt
WijkenEnBuurten,BU00030007,verspr.h. damsterdiep en eemskanaal
WijkenEnBuurten,BU03920903,meerwijk
WijkenEnBuurten,BU03920903,buitengebied zuiderpolder
WijkenEnBuurten,BU19240603,oude tonge planetenbuurt
WijkenEnBuurten,BU03072500,hoefkwartier
WijkenEnBuurten,BU03072500,de hoef west
WijkenEnBuurten,BU03630705,den texbuurt
WijkenEnBuurten,BU17240202,prins van luikstraat e.o.
WijkenEnBuurten,WK030301,wijk 01 dronten west
Wijken,WK030301,wijk 01 dronten west
WijkenEnBuurten,BU03072503,vinkenhoef
WijkenEnBuurten,BU05121410,oost i
WijkenEnBuurten,BU01530607,helmerhoek noord
WijkenEnBuurten,BU03030322,de fazant
WijkenEnBuurten,WK090703,wijk 03 gennep
Wijken,WK090703,wijk 03 gennep
WijkenEnBuurten,BU07840209,prinsenbosch
WijkenEnBuurten,BU07840209,verspreide huizen molenschot
WijkenEnBuurten,BU03639800,dorp driemond
WijkenEnBuurten,BU02036070,buitengebied zwartebroek
WijkenEnBuurten,BU01480208,verspreide huizen de meele
WijkenEnBuurten,GM0202,arnhem
WijkenEnBuurten,GM0202,arnhem
RegioS,GM0202,arnhem
RegioS,GM0202,arnhem
Wijken,GM0202,arnhem
Wijken,GM0202,arnhem
Gebieden,GM0202,arnhem
Gebieden,GM0202,arnhem
WoonregioS,GM0202,arnhem
WoonregioS,GM0202,arnhem
RegioVanVertrek,GM0202,arnhem
RegioVanVertrek,GM0202,arnhem
RegioIndeling2021,GM0202,arnhem
RegioIndeling2021,GM0202,arnhem
Regio,GM0202,arnhem
Regio,GM0202,arnhem
RegioS2007,GM0202,arnhem
RegioS2007,GM0202,arnhem
WerkregioS,GM0202,arnhem
WerkregioS,GM0202,arnhem
Woongemeente,GM0202,arnhem
Woongemeente,GM0202,arnhem
RegioIndeling2018,GM0202,arnhem
RegioIndeling2018,GM0202,arnhem
Regiokenmerken,GM0202,arnhem
Regiokenmerken,GM0202,arnhem
RegioVanVestiging,GM0202,arnhem
RegioVanVestiging,GM0202,arnhem
WijkenEnBuurten,BU02360402,meteren   de plantage
WijkenEnBuurten,BU00140000,binnenstad noord
WijkenEnBuurten,BU00140000,stadscentrum
WijkenEnBuurten,BU03070105,beestenmarkt
WijkenEnBuurten,WK194011,wijk 11 echtenerbrug
Wijken,WK194011,wijk 11 echtenerbrug
WijkenEnBuurten,BU01140807,tuinbouwcentrum klazienaveen
WijkenEnBuurten,BU02220501,hamburgerbroek
WijkenEnBuurten,BU18590209,verspreide huizen beltrumsche veld
WijkenEnBuurten,BU04847008,zonnedauw
WijkenEnBuurten,BU01411106,bornsestraat en omgeving zuid
WijkenEnBuurten,BU05031205,bomenwijk
WijkenEnBuurten,BU02001401,beekbergen
WijkenEnBuurten,BU03639101,buitenveldert oost midden
WijkenEnBuurten,BU07700000,eersel kom en lindeakkers
WijkenEnBuurten,BU02001604,de hooilanden en oosterhuizen
WijkenEnBuurten,BU02001604,de hooilanden oosterhuizen
WijkenEnBuurten,WK077721,wijk 21 etten leur zuid bedrijventerrein
WijkenEnBuurten,WK077721,zuid bedrijventerrein west
Wijken,WK077721,wijk 21 etten leur zuid bedrijventerrein
Wijken,WK077721,zuid bedrijventerrein west
WijkenEnBuurten,BU02001102,hoog soeren
WijkenEnBuurten,BU17110526,gebroek
WijkenEnBuurten,BU16810109,valthermond buitengebied
WijkenEnBuurten,BU16810109,verspreide huizen buinen
WijkenEnBuurten,BU03638601,overtoomse veld zuid
WijkenEnBuurten,WK022811,maandereng
WijkenEnBuurten,WK022811,wijk 11
Wijken,WK022811,maandereng
Wijken,WK022811,wijk 11
WijkenEnBuurten,BU00100202,termunterzijl
WijkenEnBuurten,BU00100202,over de gracht
WijkenEnBuurten,BU16810209,westdorp
WijkenEnBuurten,BU16810209,verspreide huizen bronneger
WijkenEnBuurten,BU05051012,zuidpolder
WijkenEnBuurten,BU07850916,de villa
WijkenEnBuurten,BU00140004,noorderplantsoen
WijkenEnBuurten,BU00140004,binnenstad noord
WijkenEnBuurten,BU16510203,stitswerd
WijkenEnBuurten,WK048471,wijk 71 zwammerdam
WijkenEnBuurten,WK048471,zwammerdam
Wijken,WK048471,wijk 71 zwammerdam
Wijken,WK048471,zwammerdam
WijkenEnBuurten,WK036391,buitenveldert oost
WijkenEnBuurten,BU19401910,"joure, zuiderveld"
WijkenEnBuurten,BU03620303,vredeveldbuurt
WijkenEnBuurten,BU00100104,uitwierde
WijkenEnBuurten,WK075300,wijk 00 best
Wijken,WK075300,wijk 00 best
WijkenEnBuurten,BU16802000,grolloo
WijkenEnBuurten,BU03632701,weesperzijde midden/zuid
WijkenEnBuurten,BU07851324,tijlvoort noort
WijkenEnBuurten,BU02289051,reemst
WijkenEnBuurten,BU19404401,snikzwaag
WijkenEnBuurten,BU18590107,verspreide huizen mallem en loo
WijkenEnBuurten,WK036366,oostzanerwerf
WijkenEnBuurten,BU00140201,noorderplantsoenbuurt
WijkenEnBuurten,BU00140201,concordiabuurt
WijkenEnBuurten,BU07560006,hollesteeg
WijkenEnBuurten,WK036352,scheldebuurt
WijkenEnBuurten,BU01480301,lemelerveld kern west
WijkenEnBuurten,BU03730609,verspreide huizen egmondermeer
WijkenEnBuurten,BU04840108,stromenbuurt
WijkenEnBuurten,BU04840108,nuovaweg
WijkenEnBuurten,BU02035411,de vaarst
WijkenEnBuurten,WK020006,oost
WijkenEnBuurten,WK020006,wijk 06 apeldoorn oost
Wijken,WK020006,oost
Wijken,WK020006,wijk 06 apeldoorn oost
WijkenEnBuurten,BU01069909,zeijerveld
WijkenEnBuurten,BU01094048,de kiel
WijkenEnBuurten,BU01580170,verspr.h. langelo  en honesch
WijkenEnBuurten,BU01095059,aalden
WijkenEnBuurten,BU04891023,dorpzicht
WijkenEnBuurten,BU03635400,kromme mijdrechtbuurt
WijkenEnBuurten,BU02022319,overmaat
WijkenEnBuurten,BU02022319,de overmaat
WijkenEnBuurten,BU01480110,verspreide huizen dalfserveld
WijkenEnBuurten,WK051828,wijk 28 centrum
Wijken,WK051828,wijk 28 centrum
WijkenEnBuurten,BU03070603,gildekwartier
WijkenEnBuurten,BU19240101,oudeland
WijkenEnBuurten,BU19240101,ouddorp centrum
WijkenEnBuurten,BU03634200,balboaplein e.o.
WijkenEnBuurten,BU03072005,architectenbuurt zuid
WijkenEnBuurten,BU03072005,architectenbuurt west
WijkenEnBuurten,GM0058,dongeradeel
RegioS,GM0058,dongeradeel
WoonregioS,GM0058,dongeradeel
RegioVanVertrek,GM0058,dongeradeel
Regio,GM0058,dongeradeel
RegioS2007,GM0058,dongeradeel
WerkregioS,GM0058,dongeradeel
Woongemeente,GM0058,dongeradeel
RegioIndeling2018,GM0058,dongeradeel
Regiokenmerken,GM0058,dongeradeel
RegioVanVestiging,GM0058,dongeradeel
WijkenEnBuurten,WK030713,wijk 13 schuilenburg
WijkenEnBuurten,WK030713,schuilenburg
Wijken,WK030713,wijk 13 schuilenburg
Wijken,WK030713,schuilenburg
WijkenEnBuurten,BU04895071,bt cornelisland
WijkenEnBuurten,BU17210504,hazelberg
WijkenEnBuurten,BU04843102,benthuizen dorp west
WijkenEnBuurten,BU01500305,zandweerd noord
WijkenEnBuurten,BU00580507,verspreide huizen wierum
WijkenEnBuurten,BU02130606,eerbeek zuid
WijkenEnBuurten,BU16840611,cuijk industriegebied
WijkenEnBuurten,BU05032205,tanthofkadebuurt
WijkenEnBuurten,BU01060403,recreatiepark pittelo
WijkenEnBuurten,BU01091003,binnenvree buitenvree pikveld
WijkenEnBuurten,BU17190409,verspreide huizen lage zwaluwe
WijkenEnBuurten,GM0784,gilze en rijen
RegioS,GM0784,gilze en rijen
Wijken,GM0784,gilze en rijen
WoonregioS,GM0784,gilze en rijen
RegioVanVertrek,GM0784,gilze en rijen
RegioIndeling2021,GM0784,gilze en rijen
Regio,GM0784,gilze en rijen
RegioS2007,GM0784,gilze en rijen
WerkregioS,GM0784,gilze en rijen
Woongemeente,GM0784,gilze en rijen
RegioIndeling2018,GM0784,gilze en rijen
Regiokenmerken,GM0784,gilze en rijen
RegioVanVestiging,GM0784,gilze en rijen
WijkenEnBuurten,BU03070801,de plaatsen
WijkenEnBuurten,WK022804,kernhem
WijkenEnBuurten,WK022804,wijk 04 kernhem
Wijken,WK022804,kernhem
Wijken,WK022804,wijk 04 kernhem
WijkenEnBuurten,BU03030213,de oeverloperwijk
WijkenEnBuurten,BU01412001,aadorp oost
WijkenEnBuurten,BU01412001,aadorp oost
WijkenEnBuurten,BU05020621,'s gravenweg/alexanderlaan
WijkenEnBuurten,BU05020621,'s gravenweg en alexanderlaan
WijkenEnBuurten,BU05031303,ministersbuurt oost
WijkenEnBuurten,BU03030707,tarpan
WijkenEnBuurten,WK075800,breda centrum
WijkenEnBuurten,WK075800,wijk 00 breda centrum
Wijken,WK075800,breda centrum
Wijken,WK075800,wijk 00 breda centrum
WijkenEnBuurten,WK077214,wijk 14 stadsdeel woensel zuid
WijkenEnBuurten,GM0209,beuningen
RegioS,GM0209,beuningen
Wijken,GM0209,beuningen
WoonregioS,GM0209,beuningen
RegioVanVertrek,GM0209,beuningen
RegioIndeling2021,GM0209,beuningen
Regio,GM0209,beuningen
RegioS2007,GM0209,beuningen
WerkregioS,GM0209,beuningen
Woongemeente,GM0209,beuningen
RegioIndeling2018,GM0209,beuningen
Regiokenmerken,GM0209,beuningen
RegioVanVestiging,GM0209,beuningen
WijkenEnBuurten,BU02090141,beuningen aalsterveld
WijkenEnBuurten,BU02090141,beuningen aalstervelden
WijkenEnBuurten,BU00140808,peizerweg
WijkenEnBuurten,BU04891429,meerwede noordoost
WijkenEnBuurten,BU17210309,kleinwijk
WijkenEnBuurten,BU17210309,verspr.h. ten zuiden van loosbroek
WijkenEnBuurten,BU03071903,bieshaar zuid
WijkenEnBuurten,BU03610109,burgemeesterskwartier
WijkenEnBuurten,BU05850302,sint anthoniepolder
WijkenEnBuurten,BU02140305,ommerveld en verspr.h. polder meerten
WijkenEnBuurten,BU02300300,doornspijk
WijkenEnBuurten,BU16510409,verspreide huizen warffum
WijkenEnBuurten,BU03639502,gaasperplas
WijkenEnBuurten,BU03638103,calandlaan/lelylaan
WijkenEnBuurten,BU01530007,horstlanden stadsweide
WijkenEnBuurten,WK065403,wijk 03 borsele zuidoost
WijkenEnBuurten,WK065403,driewegen
Wijken,WK065403,wijk 03 borsele zuidoost
Wijken,WK065403,driewegen
WijkenEnBuurten,BU03632602,burgemeester tellegenbuurt west
WijkenEnBuurten,BU19030503,terlinden
WijkenEnBuurten,WK001501,wijk 01 lutjegast
WijkenEnBuurten,BU06130418,rhoon zuidoost
WijkenEnBuurten,BU05181795,kom loosduinen
WijkenEnBuurten,WK036394,"bijlmer oost (e,g,k)"
WijkenEnBuurten,BU07860301,buitengebied gassel
WijkenEnBuurten,BU03630703,leidsebuurt zuidoost
WijkenEnBuurten,BU00141206,zilvermeer
WijkenEnBuurten,BU18760207,"verspr.h. linde, mossel en wildenborch"
WijkenEnBuurten,BU00340306,landgoederenbuurt
WijkenEnBuurten,BU05184419,de velden
WijkenEnBuurten,WK177419,wijk 19 deurningen
Wijken,WK177419,wijk 19 deurningen
WijkenEnBuurten,WK020001,centrum
WijkenEnBuurten,WK020001,wijk 01 apeldoorn centrum
Wijken,WK020001,centrum
Wijken,WK020001,wijk 01 apeldoorn centrum
WijkenEnBuurten,BU02140508,verspreide huizen maurik
WijkenEnBuurten,BU05031208,bedrijventerrein delftse poort west
WijkenEnBuurten,BU06130205,rhoon noord
WijkenEnBuurten,BU07721532,tempel
WijkenEnBuurten,BU03850203,volendam blokgouw 1 en 2
WijkenEnBuurten,BU03850203,volendam blokgouw 7 en 8
WijkenEnBuurten,BU01060801,kloostertuinen
WijkenEnBuurten,GM1684,cuijk
RegioS,GM1684,cuijk
WoonregioS,GM1684,cuijk
RegioVanVertrek,GM1684,cuijk
RegioIndeling2021,GM1684,cuijk
Regio,GM1684,cuijk
RegioS2007,GM1684,cuijk
WerkregioS,GM1684,cuijk
Woongemeente,GM1684,cuijk
RegioIndeling2018,GM1684,cuijk
Regiokenmerken,GM1684,cuijk
RegioVanVestiging,GM1684,cuijk
WijkenEnBuurten,BU18590407,verspreide huizen heurne
WijkenEnBuurten,BU07721511,driehoeksbos
WijkenEnBuurten,BU01501002,dorp colmschate
WijkenEnBuurten,BU01501002,dortherhoek
WijkenEnBuurten,BU00340404,olympiakwartier
WijkenEnBuurten,BU00340404,olympiakwartier west
WijkenEnBuurten,BU00340215,noorderplassen
WijkenEnBuurten,BU19010935,waarder
WijkenEnBuurten,BU08930110,aijen kern
WijkenEnBuurten,BU01145101,westenesch
WijkenEnBuurten,WK010912,wijk 12 nieuwe krim
Wijken,WK010912,wijk 12 nieuwe krim
WijkenEnBuurten,BU06890501,verspreide huizen bazeldijk
WijkenEnBuurten,BU00140809,bangeweer
WijkenEnBuurten,WK000901,wijk 01 oost
WijkenEnBuurten,WK077215,wijk 15 stadsdeel woensel noord
WijkenEnBuurten,BU03620701,middelpolder
WijkenEnBuurten,BU03630406,valkenburg
WijkenEnBuurten,BU02260304,de vergert
WijkenEnBuurten,BU02140502,eck en wiel
WijkenEnBuurten,WK089305,siebengewald
Wijken,WK089305,siebengewald
WijkenEnBuurten,BU00150009,overige verspreide huizen
WijkenEnBuurten,BU05183721,groente  en fruitmarkt
WijkenEnBuurten,BU18590109,verspreide huizen rekken
WijkenEnBuurten,WK022206,de huet
WijkenEnBuurten,WK022206,wijk 06
Wijken,WK022206,de huet
Wijken,WK022206,wijk 06
WijkenEnBuurten,BU03830721,limmen oost
WijkenEnBuurten,BU02281303,de vallei
WijkenEnBuurten,BU01480119,verspreide huizen oudleusenerveld
WijkenEnBuurten,WK036303,grachtengordel zuid
WijkenEnBuurten,WK036303,stadsdeel nieuw west
WijkenEnBuurten,WK036303,stadsdeel oud west
WijkenEnBuurten,BU05010201,tuindorp hofstede
WijkenEnBuurten,WK089304,wijk 04 wellerlooi
WijkenEnBuurten,WK089304,afferden
Wijken,WK089304,wijk 04 wellerlooi
Wijken,WK089304,afferden
WijkenEnBuurten,BU03770309,verspreide huizen vogelenzang
WijkenEnBuurten,BU02140001,buren appelenboomgaard
WijkenEnBuurten,WK051841,wijk 41 hoornwijk
Wijken,WK051841,wijk 41 hoornwijk
WijkenEnBuurten,BU01060309,ggz terrein
WijkenEnBuurten,BU03071706,klein zwitserland laag
WijkenEnBuurten,BU03071706,curacaolaan
WijkenEnBuurten,BU03072201,calveen
WijkenEnBuurten,BU01970107,verspreide huizen ten westen van aalten
WijkenEnBuurten,BU05032303,vogelbuurt west
WijkenEnBuurten,WK051829,wijk 29 schildersbuurt
Wijken,WK051829,wijk 29 schildersbuurt
WijkenEnBuurten,BU04891225,smitshoek
WijkenEnBuurten,BU02001302,loenen
WijkenEnBuurten,BU02001402,bosgebied beekbergen west
WijkenEnBuurten,BU07880309,verspreide huizen esch
WijkenEnBuurten,BU07880309,verspreide huizen biezenmortel
WijkenEnBuurten,BU17240007,hof
WijkenEnBuurten,WK036372,noordelijke ij oevers oost
WijkenEnBuurten,BU03071201,bloeidaal
WijkenEnBuurten,BU16510108,eemshavengebied
WijkenEnBuurten,BU03610100,kooimeer
WijkenEnBuurten,BU18760000,hengelo
WijkenEnBuurten,BU02250004,druten westerhout
WijkenEnBuurten,BU02250004,westerhout
WijkenEnBuurten,BU03610904,zuidschermer
WijkenEnBuurten,WK078504,wijk 04 de hoge wal
Wijken,WK078504,wijk 04 de hoge wal
WijkenEnBuurten,BU07480306,waterfront industriegebied
WijkenEnBuurten,BU05031103,centrum oost
WijkenEnBuurten,BU06890509,overige verspreide huizen hoogblokland
WijkenEnBuurten,BU03631006,afrikahaven
WijkenEnBuurten,BU17710002,akert
WijkenEnBuurten,BU17110101,baakhoven
WijkenEnBuurten,BU05184106,vlietbuurt
WijkenEnBuurten,BU05184106,vlietzoom west
WijkenEnBuurten,BU05184002,hoge veld
WijkenEnBuurten,WK031008,bilthoven zuid west
Wijken,WK031008,bilthoven zuid west
WijkenEnBuurten,BU02035875,buitengebied terschuur
WijkenEnBuurten,BU05182665,bezuidenhout midden
WijkenEnBuurten,WK039207,amsterdamsewijk
WijkenEnBuurten,WK039207,wijk 07 oud schoten en spaarndam
Wijken,WK039207,amsterdamsewijk
Wijken,WK039207,wijk 07 oud schoten en spaarndam
WijkenEnBuurten,WK005806,holwerd
WijkenEnBuurten,WK005806,wijk 06
WijkenEnBuurten,WK030802,wijk 02 p.h.w.park
Wijken,WK030802,wijk 02 p.h.w.park
WijkenEnBuurten,BU05020228,rozenburcht
WijkenEnBuurten,BU07580106,geeren noord
WijkenEnBuurten,BU05020662,florabuurt
WijkenEnBuurten,BU00140902,hoendiep
WijkenEnBuurten,BU00140902,lewenborg noord
WijkenEnBuurten,WK194202,eng
Wijken,WK194202,eng
WijkenEnBuurten,BU07721515,winkelcentrum
WijkenEnBuurten,BU00590207,verspreide huizen harkema
WijkenEnBuurten,WK171106,wijk 06 maria hoop
WijkenEnBuurten,WK171106,maria hoop
WijkenEnBuurten,WK171106,wijk 06 echterbosch
Wijken,WK171106,wijk 06 maria hoop
Wijken,WK171106,maria hoop
Wijken,WK171106,wijk 06 echterbosch
WijkenEnBuurten,BU03920804,verzetsliedenbuurt
WijkenEnBuurten,BU16811100,exloo
WijkenEnBuurten,BU06640339,verspreide huizen in het zuiden
WijkenEnBuurten,BU03638901,jacques veltmanbuurt
WijkenEnBuurten,BU03638901,jacques veldmanbuurt
WijkenEnBuurten,WK022810,ede zuid
WijkenEnBuurten,WK022810,wijk 10 ede zuid
Wijken,WK022810,ede zuid
Wijken,WK022810,wijk 10 ede zuid
WijkenEnBuurten,BU17230000,alphen
WijkenEnBuurten,BU19401601,harich
WijkenEnBuurten,BU03100101,westbroek kern
WijkenEnBuurten,BU03100101,westbroek
WijkenEnBuurten,BU18590308,verspreide huizen noordijk
WijkenEnBuurten,BU03631302,spaarndammerbuurt zuidoost
WijkenEnBuurten,BU02220704,landelijk wonen
WijkenEnBuurten,BU17220003,hogebeintum
WijkenEnBuurten,WK078506,wijk 06 wildackers
Wijken,WK078506,wijk 06 wildackers
WijkenEnBuurten,WK051842,wijk 42 ypenburg
Wijken,WK051842,wijk 42 ypenburg
WijkenEnBuurten,BU03940344,zwanenburg zuidwest
WijkenEnBuurten,BU03940344,zwanenburg zuidwest
WijkenEnBuurten,WK078520,wijk 20 riel
Wijken,WK078520,wijk 20 riel
WijkenEnBuurten,BU03633303,knsm eiland
WijkenEnBuurten,BU07530014,heivelden
WijkenEnBuurten,BU07580809,buitengebied ulvenhout
WijkenEnBuurten,BU07580809,verspreide huizen ulvenhout
WijkenEnBuurten,BU00580600,holwerd
WijkenEnBuurten,BU01411409,verspreide huizen wijk 14
WijkenEnBuurten,BU03921806,stedenbuurt west
WijkenEnBuurten,BU16510205,eppenhuizen
WijkenEnBuurten,BU02020630,st. marten
WijkenEnBuurten,BU02020630,sint marten
WijkenEnBuurten,BU03633201,zuidoostkwadrant indische buurt
WijkenEnBuurten,BU07721724,bennekel oost
WijkenEnBuurten,BU03940553,badhoevedorp west
WijkenEnBuurten,BU03940553,badhoevedorp west
WijkenEnBuurten,BU08990209,het heufken
WijkenEnBuurten,BU03921905,poelpolder noord
WijkenEnBuurten,WK037506,oosterwijk en zwaansmeer
WijkenEnBuurten,WK037506,wijk 06 oosterwijk en zwaansmeer
Wijken,WK037506,oosterwijk en zwaansmeer
Wijken,WK037506,wijk 06 oosterwijk en zwaansmeer
WijkenEnBuurten,BU18590000,borculo oude centrum
WijkenEnBuurten,BU18590000,borculo centrum
WijkenEnBuurten,BU16841408,sint agatha buitengebied
WijkenEnBuurten,BU07660109,oud dongen
WijkenEnBuurten,BU07660109,verspreide huizen dongese vaart
WijkenEnBuurten,BU02360309,verspreide huizen buurmalsen
WijkenEnBuurten,BU02360309,buurmalsen e.o.
WijkenEnBuurten,BU19404701,terkaple
WijkenEnBuurten,WK194045,wijk 45 sondel
Wijken,WK194045,wijk 45 sondel
WijkenEnBuurten,BU05050904,blaauwweg en omgeving
WijkenEnBuurten,BU05850500,'s gravendeel
WijkenEnBuurten,BU07840109,verspreide huizen gilze
WijkenEnBuurten,BU07840109,rijen zuid
WijkenEnBuurten,BU03634900,diepenbrockbuurt
WijkenEnBuurten,BU03621004,molenbuurt
WijkenEnBuurten,BU03850003,edam zuid
WijkenEnBuurten,BU16520509,verspreide huizen milheeze
WijkenEnBuurten,BU16520509,verspreide huizen elsendorp
WijkenEnBuurten,BU01140901,kamerlingswijk
WijkenEnBuurten,BU07721234,tivoli
WijkenEnBuurten,BU03070403,chromiumweg
WijkenEnBuurten,BU03070403,vak c en vak d
WijkenEnBuurten,BU03635603,sportpark middenmeer zuid
WijkenEnBuurten,BU03751003,waterwijk
WijkenEnBuurten,BU00140905,dorkwerd
WijkenEnBuurten,BU00140905,beijum oost
WijkenEnBuurten,BU03940558,badhoevedorp noordoost
WijkenEnBuurten,BU03940558,badhoevedorp noordoost
WijkenEnBuurten,BU02021471,lombok
WijkenEnBuurten,BU06130416,overhoeken
WijkenEnBuurten,BU03072800,park van de tijden west
WijkenEnBuurten,BU03072800,leersumseberg
WijkenEnBuurten,BU03072800,velden noord
WijkenEnBuurten,BU03770209,aerdenhout zuid
WijkenEnBuurten,BU03072709,maatweg
WijkenEnBuurten,BU03072709,de schans
WijkenEnBuurten,BU07560100,sambeek centrum
WijkenEnBuurten,BU19401801,idskenhuizen
WijkenEnBuurten,BU04840104,weteringpark
WijkenEnBuurten,BU03071600,de driehoek
WijkenEnBuurten,BU16801500,gasselternijveen
WijkenEnBuurten,BU02022191,elderveld zuid
WijkenEnBuurten,BU02022191,elderveld zuid
WijkenEnBuurten,BU02140306,verspr.h. aalst leutes polder aalst
WijkenEnBuurten,BU00580401,paesens
WijkenEnBuurten,BU03634706,harmoniehofbuurt
WijkenEnBuurten,WK036326,zuid pijp
WijkenEnBuurten,BU03920802,oosterduin
WijkenEnBuurten,BU03920802,componistenbuurt
WijkenEnBuurten,WK168403,wijk 03 katwijk
WijkenEnBuurten,WK168403,vianen
WijkenEnBuurten,BU01480209,verspreide huizen oosterhulst
WijkenEnBuurten,BU01480209,verspreide huizen oudleusenerveld
WijkenEnBuurten,BU05010005,kleine goote
WijkenEnBuurten,BU09070009,bloemenstraat zwarteweg
WijkenEnBuurten,GM1722,ferwerderadiel
RegioS,GM1722,ferwerderadiel
WoonregioS,GM1722,ferwerderadiel
RegioVanVertrek,GM1722,ferwerderadiel
Regio,GM1722,ferwerderadiel
RegioS2007,GM1722,ferwerderadiel
WerkregioS,GM1722,ferwerderadiel
Woongemeente,GM1722,ferwerderadiel
